"","genes","logFC","logCPM","F","PValue","FDR"
"CCDC117","CCDC117",0.0799585298743256,6.66245656000068,0.0273909716925989,0.868549031920361,1
"RBM26","RBM26",-0.0736531449189679,7.0728058142409,0.0273559760324672,0.868632268500195,1
"CECR2","CECR2",-0.468585839965495,1.41892204980631,0.0273321202835055,0.868689040347115,1
"C17H12orf65","C17H12orf65",-0.511441397016465,0.860927687414814,0.0273208085100341,0.868715968970932,1
"TRIM28","TRIM28",-0.177992171569146,4.41400892098508,0.0273098055736048,0.868742167877466,1
"LRRC19","LRRC19",0.473193056501644,1.54384376033869,0.0272813531768379,0.868809940548058,1
"LOC105612439","LOC105612439",0.383319889098626,2.43500778132146,0.0272078805221058,0.868985118092163,1
"ANKFY1","ANKFY1",-0.195847372215751,4.18434168290288,0.026983752458724,0.869521002755442,1
"OAT","OAT",-0.0909487393800012,6.12022169207495,0.0269773662693359,0.869536305404302,1
"HDAC11","HDAC11",-0.445143081007566,1.82892773898332,0.0269176956034111,0.869679378814174,1
"LOC101105123","LOC101105123",0.414463285712907,2.13112162251883,0.0269045353002312,0.869710955418174,1
"MRPS25","MRPS25",0.477768216049438,1.44959861267861,0.0268747241049911,0.869782513226957,1
"TAF1A","TAF1A",0.359123754125108,2.61887063698125,0.0268645934467245,0.86980683980191,1
"SLC41A2","SLC41A2",0.395916108561836,2.27336083907619,0.0267449724989344,0.870094440429444,1
"CMKLR1","CMKLR1",0.526383189141049,0.569347987629827,0.0267048583468675,0.870191033346947,1
"MDN1","MDN1",-0.127209663141713,5.15793173893604,0.0266989895378608,0.87020517139645,1
"LONP2","LONP2",0.104806926570857,5.65881850220546,0.0266545554099683,0.870312265686635,1
"TMEM168","TMEM168",0.126110614930169,5.17304602285559,0.0265875901575096,0.870473837342789,1
"ITPRIPL1","ITPRIPL1",-0.191241489093578,4.26082828984622,0.0265562881791488,0.870549433410574,1
"LOC101121441","LOC101121441",-0.459946644702937,1.67226896784078,0.0265419591813616,0.870584054019574,1
"GTF3C1","GTF3C1",-0.304874433025618,3.06742779753578,0.0264576990789786,0.870787831068458,1
"ULK2","ULK2",0.10280685693186,5.71218853504204,0.0264472251052573,0.870813184888334,1
"FGL1","FGL1",0.329246776568298,2.85497430118591,0.0264179422157295,0.870884095857932,1
"ELAC1","ELAC1",-0.240381819064686,3.6628640996648,0.0263655569696161,0.871011051821077,1
"DUSP22","DUSP22",-0.323696269226941,2.90340036482997,0.02634852388796,0.871052359481901,1
"LGMN","LGMN",0.158766712220716,4.6228770753855,0.0262688563359748,0.871245746882159,1
"LOC101118470","LOC101118470",-0.420227050466699,2.02708244396273,0.0262489054968917,0.871294223249938,1
"ADSL","ADSL",-0.106071637092232,5.61135759741125,0.0262479551058831,0.871296532973074,1
"LOC105606886","LOC105606886",0.490946409139609,1.02771616913295,0.0262356520690743,0.871326436760666,1
"PIGQ","PIGQ",-0.444781461625279,1.78090294949408,0.0262180178937174,0.87136931097583,1
"NUCB1","NUCB1",-0.186623166809853,4.25658049889086,0.0262115617992276,0.871385011468039,1
"LOC105604916","LOC105604916",0.457676303615946,1.67845358847989,0.0262030338451128,0.871405753530627,1
"ZNF248","ZNF248",-0.126171387737114,5.15588719468217,0.0261853838999092,0.871448693504202,1
"AFF4","AFF4",-0.062266945008598,8.14163935837966,0.0261779768697446,0.871466718249012,1
"FLRT3","FLRT3",0.392879599236479,2.30472885484148,0.0261246743737522,0.871596505223855,1
"MAN2C1","MAN2C1",-0.444644461577521,1.76429537290026,0.0260875459118845,0.871686990117807,1
"EIF3A","EIF3A",-0.0654795701508857,7.66669339309817,0.0260142499364606,0.871865812163029,1
"HLF","HLF",0.496422960540004,0.901509262014338,0.0260050510162431,0.871888273247488,1
"TMOD1","TMOD1",0.05975960162179,8.57989082763732,0.0259730718369404,0.87196638882233,1
"ZNF181","ZNF181",0.141346046499112,4.87540759892334,0.0259646259236354,0.871987027898608,1
"PABPC1","PABPC1",-0.0693977413412587,7.27088990789238,0.0259606364899286,0.871996777979886,1
"RNASEH1","RNASEH1",0.314008282257215,2.96592460133101,0.025917016291419,0.872103434895403,1
"RBBP4","RBBP4",0.094854477289685,5.9129825301783,0.0258730111389517,0.872211126417559,1
