"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCDC186",263.389182199245,-0.493558203089758,0.441393226418562,-1.11818254913982,0.263489035851657,0.999521470518766
"CCDC190",3.25431969337715,3.13438530422937,4.25850371801958,0.736029721182684,0.461712610494568,0.999521470518766
"CCDC191",3.45327589316717,1.46201001717709,3.72300861469189,0.392695845883257,0.694544139203971,0.999521470518766
"CCDC22",5.10130851821754,-4.38192124352726,3.46499420389369,-1.26462585091865,0.206005481697496,0.999521470518766
"CCDC25",164.357121094568,-0.138535615384608,0.603885314982248,-0.229407160511396,0.818552471272981,0.999521470518766
"CCDC27",1.10093548142443,-0.104441491587986,4.40735632392833,-0.0236970836737103,0.981094232245156,0.999521470518766
"CCDC28A",14.2090108507263,3.4216835385749,1.98428169684349,1.72439404345561,0.0846367321532488,0.999521470518766
"CCDC3",9.17846487087007,-1.89541947204172,2.2810652573734,-0.830936101417919,0.406009727877749,0.999521470518766
"CCDC34",5.53861170988742,-5.01120648538244,2.73001069097944,-1.83559958279306,0.0664168989189516,0.999521470518766
"CCDC36",0.92803092542045,3.64293906928772,4.28301459099523,0.850554905170478,0.395016648505997,0.999521470518766
"CCDC38",10.88022714859,1.56097284796272,2.43923455782736,0.639943724540002,0.522209186101438,0.999521470518766
"CCDC39",1.68072836593209,-0.104447907265333,4.40735632392611,-0.0236985393484795,0.981093071110817,0.999521470518766
"CCDC43",194.28195094236,0.798520989246347,0.435376450552201,1.83409320424556,0.0666401600245291,0.999521470518766
"CCDC47",483.31382784655,-0.711867515911431,0.407540278984264,-1.74674149432704,0.0806821891863759,0.999521470518766
"CCDC50",101.671366565798,-0.256575082993376,0.94901132038791,-0.270360402959683,0.786882999976528,0.999521470518766
"CCDC51",4.63255579310418,0.136694574492267,3.16657326805706,0.0431679809436844,0.965567628790711,0.999521470518766
"CCDC53",43.9216915337479,-0.418633884655148,1.17241602295769,-0.357069398965606,0.721039852513744,0.999521470518766
"CCDC57",0.593198246799563,-0.104433469796659,4.40735632393272,-0.0236952635822901,0.981095684060339,0.999521470518766
"CCDC58",58.1349235281825,-0.246291180597194,1.17276615046755,-0.210008773274199,0.833660825643432,0.999521470518766
"CCDC59",40.1267577415718,0.810153215602185,0.975397189582802,0.830588015071793,0.406206407558063,0.999521470518766
"CCDC6",376.120892755721,-0.553595325627321,0.471025377337476,-1.17529830081891,0.239875394084214,0.999521470518766
"CCDC61",0.346778457638087,-3.21919997461441,4.30423243199667,-0.747914994246969,0.454511432751354,0.999521470518766
"CCDC62",14.5656657281047,-0.533586232296281,2.01775421906513,-0.264445603559934,0.791436575227463,0.999521470518766
"CCDC63",1.85269702069948,-5.58412728598705,4.25830350264115,-1.31135023196998,0.189739464735089,0.999521470518766
"CCDC64",4.03029457310543,4.74655811232833,3.95801193817243,1.19922784126821,0.230439364307665,0.999521470518766
"CCDC66",41.1799893052505,1.29658952497538,1.38847303817717,0.933824056589231,0.350394658128137,0.999521470518766
"CCDC68",3.94877909871413,-0.89323872817835,4.06487653629588,-0.219745598716834,0.826069289877858,0.999521470518766
"CCDC69",88.1188031215467,-0.0444221348243114,0.67226432532332,-0.0660783759467631,0.947315426712669,0.999521470518766
"CCDC7",3.59641186371075,-6.54326396439306,4.25284947590123,-1.53855997054927,0.123911757288218,0.999521470518766
"CCDC71",13.7313207634994,0.606774079297912,1.8308727138437,0.331412486903069,0.740332934159619,0.999521470518766
"CCDC73",14.2346218849074,-1.07109740812619,2.33831339788134,-0.458064094016084,0.646906394251155,0.999521470518766
"CCDC77",3.58573168454816,-1.27492678511918,3.57244664900383,-0.356877767642714,0.721183314042829,0.999521470518766
"CCDC78",0.844173783598945,-0.104438303347684,4.40735632392973,-0.0236963602830651,0.981094809265353,0.999521470518766
"CCDC79",0.600510262595144,-0.104433115338318,4.40735632393313,-0.0236951831580347,0.981095748211599,0.999521470518766
"CCDC8",35.7285835820971,-1.95638823163128,1.28001956905991,-1.52840493920583,0.126412029264904,0.999521470518766
"CCDC80",128.069865645847,0.503628620582733,0.762658805326627,0.660359019085922,0.50902346418244,0.999521470518766
"CCDC82",60.6861571251028,-0.459886296126858,1.09193167291438,-0.421167649528305,0.673632665441747,0.999521470518766
"CCDC84",3.04327707021594,-5.61756639307707,4.25804658142646,-1.3192825126857,0.187074681858764,0.999521470518766
"CCDC85A",25.306094972918,-0.401716004545362,1.32797030733079,-0.302503755037119,0.762268071360625,0.999521470518766
"CCDC85C",2.01775292781434,-4.29752368726662,4.27436876107413,-1.00541715689188,0.31469602184568,0.999521470518766
"CCDC86",2.71868732558093,-2.19931947324294,4.22169599982469,-0.520956381827176,0.602397157108066,0.999521470518766
"CCDC88A",191.927013590144,-0.619406055027422,0.509588065195814,-1.21550345726682,0.224174130980724,0.999521470518766
"CCDC88C",103.941621857769,-0.283055320358388,0.702320700967115,-0.403028587892417,0.686927193825025,0.999521470518766
"CCDC89",10.8253158812188,3.27426867754918,2.15983548912541,1.5159805892786,0.129524260673294,0.999521470518766
"CCDC90B",54.9405027177968,-0.621551443409666,0.840986490379045,-0.739074230704376,0.459861923674662,0.999521470518766
"CCDC91",44.8339630280241,-0.364798517717619,1.17625710237152,-0.310135018085864,0.756458283635775,0.999521470518766
"CCDC92",5.30888768997483,-1.5008505592372,3.04037922681126,-0.493639262497952,0.621560967091648,0.999521470518766
"CCDC93",119.186512350746,-0.344593067444254,0.572187854492707,-0.602237647546304,0.547015958952115,0.999521470518766
"CCDC94",2.57112102712823,-0.787137718059862,3.99343724074982,-0.197107822311004,0.843743162193436,0.999521470518766
"CCDC97",13.7578028912528,0.166931873055515,1.91946078586703,0.0869681080669285,0.930696862106048,0.999521470518766
"CCHCR1",1.22884702346009,2.78362042142916,4.31172684008656,0.645592943307438,0.518543008602678,0.999521470518766
"CCIN",4.38134961040472,0.145092498602047,3.77315316703691,0.0384539116698487,0.969325777441524,0.999521470518766
"CCL1",0.887637606486068,-0.104438659557052,4.40735632392955,-0.0236964411046157,0.981094744797188,0.999521470518766
"CCL16",0.741497808499453,-0.10443654972324,4.4073563239307,-0.0236959623972718,0.981095126643166,0.999521470518766
"CCL21",9.72049016714424,-3.30079209711729,2.83762202279337,-1.16322472499983,0.244738337436596,0.999521470518766
"CCL25",4.98997653748748,6.05743844326992,4.20210108464468,1.44152611306877,0.149436105512429,0.999521470518766
"CCL26",1.24954294096649,1.9688045452375,4.18295108770983,0.470673575653838,0.637873857204512,0.999521470518766
"CCL27",1.35114809083907,-0.104444334258604,4.40735632392726,-0.0236977286568782,0.981093717767522,0.999521470518766
"CCL5",1.61865840453653,-0.104446607010892,4.40735632392653,-0.0236982443293443,0.98109330643594,0.999521470518766
"CCM2",14.4538633571694,1.92928260471511,1.48079396647047,1.30287038467184,0.192619016179415,0.999521470518766
"CCNA2",0.887278044776187,3.96114904748206,4.2759579834607,0.926376980972145,0.354250102487885,0.999521470518766
"CCNB1",2.35685805904524,2.12544356506726,4.34586713068724,0.489072376386976,0.624790457362838,0.999521470518766
"CCNB1IP1",6.07688555190376,-6.65088361257894,3.7259432922665,-1.7850200850838,0.0742580590697734,0.999521470518766
"CCNB3",14.5343395287855,2.60207560889675,4.11722969103825,0.631996707533843,0.527389028657722,0.999521470518766
"CCNC",167.2180391474,-0.0856140125239149,0.65579812142047,-0.130549340913746,0.896131819718407,0.999521470518766
"CCND1",17.5446230666596,1.3389847330629,1.46561181214656,0.913601215523636,0.360926427472322,0.999521470518766
"CCND2",8.73747451883102,1.07851252775065,1.88265862128121,0.572866751071783,0.566734918508031,0.999521470518766
"CCND3",6.29190589637,0.790258526472423,3.28231537117083,0.240762521911638,0.809739178423852,0.999521470518766
"CCNDBP1",86.437537914581,-0.156863951905033,0.763840286986772,-0.205362239433372,0.837289120069767,0.999521470518766
"CCNE1",1.99503158454821,-0.104473768660921,4.40735632390189,-0.0237044071282235,0.981088390614795,0.999521470518766
"CCNE2",27.4695382109057,1.90742968975493,1.90430200508019,1.00164243101483,0.31651632015266,0.999521470518766
"CCNG1",18680.3561425269,0.161347130243475,0.267016031668263,0.604260085940946,0.545670738572271,0.999521470518766
"CCNG2",43.5222650511794,-0.0454737756246506,1.13271436027803,-0.0401458454305188,0.967976851873664,0.999521470518766
"CCNH",69.138365603424,1.73909910042798,0.615681739238582,2.82467221226788,0.00473290068720977,0.616998833330912
"CCNI",661.288277952326,-0.232156041441959,0.356493620329451,-0.651220746187307,0.51490400001657,0.999521470518766
"CCNJ",4.11454721888042,3.03784753650959,3.30110678974959,0.920251215726356,0.357441495943483,0.999521470518766
"CCNK",27.5554448463298,-0.835107308692808,1.07969819168675,-0.773463654123724,0.439248030886253,0.999521470518766
"CCNL1",109.43359413987,-0.0275057863588359,0.704094450368488,-0.0390654781392478,0.968838184401784,0.999521470518766
"CCNL2",42.4021259831884,1.17828309156604,0.800642371498483,1.47167216414086,0.141109427896015,0.999521470518766
"CCNT1",224.344379175046,0.240808659363564,0.403084617043695,0.597414659804445,0.550230568550499,0.999521470518766
"CCNT2",322.495812759344,-0.362939494013809,0.690321254791341,-0.525754482416324,0.599058803927474,0.999521470518766
"CCNY",105.539492653287,-0.386373515827409,0.621212654597257,-0.621966589006308,0.533963837662558,0.999521470518766
"CCNYL1",113.284205414392,-0.894142473078007,0.770582579944366,-1.16034607626682,0.245907931932069,0.999521470518766
"CCP110",125.433282939318,-0.231589727263504,0.725794274797278,-0.319084533049244,0.749662411956869,0.999521470518766
"CCPG1",550.963201279861,0.20576469363405,0.42353285536238,0.48582935427287,0.627088160037214,0.999521470518766
"CCR4",4.33890721352875,-5.59191246096968,3.89613828711411,-1.43524486270523,0.151217333597567,0.999521470518766
"CCR5",2.54417757721933,-1.80532463289309,4.21065502660081,-0.428751493885855,0.668104082092563,0.999521470518766
"CCR9",1.35125186156551,-1.79212772502916,4.23126015906235,-0.42354467880942,0.67189790800791,0.999521470518766
"CCRL2",17.8746665202735,3.2265308549879,2.29120503188996,1.40822441033416,0.159064630285369,0.999521470518766
"CCS",11.5638872513496,-0.277984843636725,2.18355377600782,-0.127308448590152,0.898696273710648,0.999521470518766
"CCSAP",17.9724289034411,1.06281422396429,1.49088317992191,0.712875588293887,0.475922746307217,0.999521470518766
"CCSER1",13.3236841604044,2.08039672652135,2.70214313109894,0.769906191340525,0.441355541007753,0.999521470518766
"CCSER2",206.138524195489,-0.297601174255332,0.511681745966981,-0.581613818747672,0.560826832810936,0.999521470518766
"CCT2",320.956300150367,0.16886902812334,0.488408585454674,0.345753602930905,0.729527896455211,0.999521470518766
"CCT3",410.240267901439,0.418762136643553,0.401756222346366,1.04232893817516,0.297259200223129,0.999521470518766
"CCT4",147.132016897226,-1.4032859549716,0.544770060844051,-2.57592341399486,0.00999727870412583,0.828618617366175
"CCT5",91.2707798189127,0.592542894501505,0.957498632103428,0.618844638137822,0.536018712458743,0.999521470518766
"CCT6A",410.759686601585,-0.347223072605901,0.403443409267639,-0.860648766666449,0.389431518413515,0.999521470518766
"CCT7",209.511964869578,-0.186088052725096,0.491739357311193,-0.378428226169685,0.705112503081372,0.999521470518766
"CCT8",372.733329143863,0.306729907636206,0.417173335373517,0.735257701361893,0.462182563652277,0.999521470518766
"CCZ1",68.2646222811811,0.659779822893792,1.0331048246043,0.638637829560517,0.523058565657799,0.999521470518766
"CD101",2.07721746668076,-1.40321432386378,4.14496021320668,-0.338535052614706,0.734960016585853,0.999521470518766
"CD109",66.6117500974855,-0.462675087242596,0.981730838541734,-0.471285070284494,0.63743717572549,0.999521470518766
"CD14",3.6804988811775,1.05049787616613,3.31737986214475,0.316664934321678,0.751497858805816,0.999521470518766
"CD151",1.85613834914096,3.20923977990039,4.25707419237485,0.753860429693402,0.450933033370043,0.999521470518766
"CD164",1378.46337921387,-0.177871320957003,0.214796477822627,-0.828092354027723,0.407618199300662,0.999521470518766
"CD180",1.20483613329926,4.87257679544179,4.26247954249859,1.14313200728831,0.252983786913341,0.999521470518766
"CD1D",20.3052135431975,0.846308495197427,1.47539689693702,0.57361412170135,0.566228953480045,0.999521470518766
"CD2",0.208067074582852,-2.50998690177546,4.33959226286076,-0.578392334979605,0.56299926774254,0.999521470518766
"CD200",45.893907523973,-0.37627017518131,1.22010162633284,-0.308392487199804,0.757783697932352,0.999521470518766
"CD226",0.444898685099672,-0.104429514385925,4.40735632393605,-0.0236943661257374,0.981096399926079,0.999521470518766
"CD24",1.07501321867807,-4.81992461721329,4.26611687141899,-1.1298154182096,0.258554010024166,0.999521470518766
"CD244",1.04475638873408,-4.3948001682035,4.27260094084585,-1.0286006648057,0.303667365440645,0.999521470518766
"CD247",0.762912606803791,-4.33161085316344,4.27373588777356,-1.01354200795502,0.310801341596025,0.999521470518766
"CD274",4.64242619087426,4.18338736101535,4.1649494482571,1.00442692354068,0.315172878112441,0.999521470518766
"CD276",2.89312283194513,-3.5105082390079,3.7394865558316,-0.938767444833673,0.347850156947883,0.999521470518766
"CD2AP",239.921599150524,-0.0233678348330136,0.462910969314787,-0.0504801924819438,0.959739733387631,0.999521470518766
"CD2BP2",17.0590806228232,0.292360670295671,1.52526922202129,0.191678076286254,0.847994380134421,0.999521470518766
"CD300LF",1.62189479482592,5.29917591183221,4.25854086940997,1.24436422576037,0.213365543071166,0.999521470518766
"CD300LG",20.5734715200628,0.0113531552708044,1.27299726463133,0.00891844435666744,0.992884205271678,0.999521470518766
"CD320",9.24408774946294,2.55667017704016,2.77899782859666,0.91999718414002,0.357574230721927,0.999521470518766
"CD34",112.464922449821,0.125809153184137,0.685835071702909,0.183439369572858,0.854453287472279,0.999521470518766
"CD37",0.349152059241656,3.09416070826643,4.29939887445593,0.71967286558356,0.471726436762273,0.999521470518766
"CD3E",0.554845532220939,-3.88028296851283,4.28343290192968,-0.905881580814483,0.364998534484999,0.999521470518766
"CD3EAP",14.1391884799042,1.45838117336747,1.83026965806712,0.796812189362093,0.425560114771269,0.999521470518766
"CD3G",2.08529330763333,5.66028738745506,4.25600067289723,1.32995453301982,0.183533252188255,0.999521470518766
"CD40",0.900765393892716,-0.104438711624879,4.40735632392962,-0.0236964529184608,0.981094735373749,0.999521470518766
"CD44",51.3904357436609,1.99534327048396,1.03364186541843,1.93040098049456,0.0535571735475609,0.999521470518766
"CD47",284.553035562587,0.187006719087714,0.454681067431655,0.411292073681568,0.68085838095146,0.999521470518766
"CD53",5.77379430005678,-6.92571114910975,4.25150159315138,-1.62900354083512,0.103312269377629,0.999521470518766
"CD55",20.7166247976902,-1.81260846484039,1.82303284888827,-0.994281845193169,0.320085671730807,0.999521470518766
"CD58",68.6506141357141,1.50441538092861,1.04290559602376,1.44252306888028,0.149154868526811,0.999521470518766
"CD59",461.251941465626,-0.410879592589222,0.470667388689852,-0.872972299468091,0.382678176408307,0.999521470518766
"CD63",71.2526779189632,0.299744725923735,0.73832411990891,0.405979864183113,0.684757395496474,0.999521470518766
"CD68",5.54689838499469,0.236667846616667,3.19884804983575,0.0739853356363141,0.941022053745836,0.999521470518766
"CD74",31.0611540229877,0.0838629922150637,0.930814117665953,0.0900963904859467,0.928210617530927,0.999521470518766
"CD81",47.3042104816868,0.290394276321393,1.06712421789195,0.272127903624052,0.785523674877194,0.999521470518766
"CD82",71.783974054526,1.50126636891354,0.758784676735744,1.97851434661533,0.0478707117431903,0.999521470518766
"CD83",4.84967257730747,6.55955141660462,4.25184884758968,1.54275272986789,0.122890782623641,0.999521470518766
"CD84",3.78358943416085,-0.104459213241764,4.40735632392407,-0.0237011045997657,0.981091024911158,0.999521470518766
"CD86",12.4168944263932,5.74333351933078,3.21069803199299,1.78881148650585,0.0736451804254648,0.999521470518766
"CD8A",1.61865840453653,-0.104446607010892,4.40735632392653,-0.0236982443293443,0.98109330643594,0.999521470518766
"CD9",22.1805637880417,-1.42343804028509,1.55681484667904,-0.914327123306626,0.360544982584558,0.999521470518766
"CD93",28.8396630737275,1.311792574609,1.70523749252986,0.769272655777021,0.441731466451727,0.999521470518766
"CD99",154.318634170132,-0.129133458364273,0.490822724742266,-0.263095924158936,0.792476645366547,0.999521470518766
"CD99L2",12.228126715616,-1.83002872880825,2.47722801180788,-0.738740527753316,0.460064571134218,0.999521470518766
"CDADC1",132.792869771211,-0.294991000740036,0.918634351011516,-0.32111906158878,0.748120165597692,0.999521470518766
"CDAN1",5.01750402361307,-0.5754646654662,3.00818115381007,-0.191299870600324,0.848290662464759,0.999521470518766
"CDC123",33.5268164155894,-0.167051567703353,1.2525422051176,-0.133370011023037,0.893900761238092,0.999521470518766
"CDC14A",40.6168385058006,-0.491475156873229,1.49542989414253,-0.328651419099145,0.742419178138086,0.999521470518766
"CDC14B",43.0654321455125,-1.782019823014,1.58416325051041,-1.12489658022293,0.260632861294011,0.999521470518766
"CDC16",89.6000819947597,0.477725654542394,0.602262077164208,0.793218887019746,0.427650305351672,0.999521470518766
"CDC23",34.5714588712768,-1.03946438004239,1.34848047553193,-0.770841253472627,0.44080103159881,0.999521470518766
"CDC25B",0.926797025614813,4.49664444972631,4.26704724549544,1.05380704525202,0.291971267295195,0.999521470518766
"CDC25C",0.889797370199344,-0.104439072626546,4.40735632392934,-0.0236965348273531,0.981094670038255,0.999521470518766
"CDC27",460.472010371717,-0.0375949545644175,0.370963538586232,-0.101344069305826,0.919277334004472,0.999521470518766
"CDC34",19.8358390946444,-0.413861092849214,1.48181211938017,-0.279293904697128,0.780019283600344,0.999521470518766
"CDC37",55.3813092181037,-0.38721395886311,0.889295570174436,-0.435416493514252,0.663260140581711,0.999521470518766
"CDC37L1",387.252232247713,-0.0786624114063303,0.466524330374339,-0.168613738415768,0.86610047360086,0.999521470518766
"CDC40",128.934990950808,-1.06684729292961,0.628877798444966,-1.69643020562599,0.0898044374104714,0.999521470518766
"CDC42",88.0851658600739,0.369690008395956,0.743632557420081,0.497140697656567,0.619089836993863,0.999521470518766
"CDC42BPA",292.924359154341,0.172909431576384,0.452061112425216,0.38249127567899,0.702096998870331,0.999521470518766
"CDC42BPB",30.1004551194527,-0.029013200577344,0.989938980443023,-0.0293080696391608,0.976618891026928,0.999521470518766
"CDC42BPG",0.986503980952662,-0.104440195762919,4.40735632392881,-0.0236967896595705,0.981094466768642,0.999521470518766
"CDC42EP1",19.2671191349163,1.10988400742199,1.25718156080862,0.882835098780888,0.3773253736711,0.999521470518766
"CDC42EP2",5.91777683395916,-1.94644671588537,3.24638449245934,-0.599573685867016,0.548790388546871,0.999521470518766
"CDC42EP3",35.682556587275,-0.347484440312524,0.938787971472221,-0.370141555784523,0.711277020422075,0.999521470518766
"CDC42EP4",1.23807478702725,1.84929129162457,4.25204445850643,0.434918145769848,0.663621842866664,0.999521470518766
"CDC42SE1",53.9976376438532,-0.749944789938343,0.884403849821439,-0.847966446651895,0.396456657347741,0.999521470518766
"CDC42SE2",95.2150290037995,-0.487983959783324,0.615685721957086,-0.792586123699872,0.428018995984743,0.999521470518766
"CDC45",1.08982177688205,-4.8153923892919,4.26617651748704,-1.12873725912503,0.25900868664851,0.999521470518766
"CDC5L",419.96960068937,0.0650431157312452,0.434665061071009,0.149639622680921,0.88104894574567,0.999521470518766
"CDC7",48.5479145261841,-0.344190474720219,1.04782445900543,-0.328481046383395,0.742547972784071,0.999521470518766
"CDC73",384.801636492764,-0.38755270798485,0.459077085591537,-0.844199634763898,0.398557858616923,0.999521470518766
"CDCA2",2.25716892940491,1.80573585160487,4.22360282251058,0.427534483588472,0.668990074110787,0.999521470518766
"CDCA3",2.51691182535965,-6.02729059301159,4.25533537932951,-1.4164078869763,0.156656116071579,0.999521470518766
"CDCA4",1.08982177688205,-4.8153923892919,4.26617651748704,-1.12873725912503,0.25900868664851,0.999521470518766
"CDCA7",7.2278877604809,3.72306187025152,2.43825302044226,1.52693827877479,0.126776359892927,0.999521470518766
"CDCA7L",23.3766294009518,-0.555501702114321,1.39641502904681,-0.397805588280947,0.69077349766575,0.999521470518766
"CDCA8",2.00170087531715,-0.104449802477119,4.4073563239257,-0.0236989693595013,0.981092728107996,0.999521470518766
"CDH1",2.2903713356865,-1.6898389769502,4.18795772814355,-0.403499530473837,0.686580780075794,0.999521470518766
"CDH11",32.522483605718,-2.50403815564773,1.64280985007325,-1.52424101641227,0.127448515425564,0.999521470518766
"CDH13",212.81112588603,0.130602517141586,0.434764177345591,0.300398523951458,0.763873189442663,0.999521470518766
"CDH15",1.94251905357614,-0.0106868561743257,4.2636026150843,-0.00250653194941678,0.998000078950553,0.999521470518766
"CDH17",2.37020724488715,-1.57033026903841,4.1504362915132,-0.378353059472185,0.705168333965113,0.999521470518766
"CDH19",7.76911546441952,3.4921398600149,2.75892458984853,1.26576125815988,0.205598569275547,0.999521470518766
"CDH2",1.92631768719532,4.16635289957504,4.27215351611689,0.975234828022282,0.329443789802369,0.999521470518766
"CDH23",14.0431916110202,-1.67841741444181,2.0139548495805,-0.833393764905613,0.404622690029487,0.999521470518766
"CDH26",12.9478068453771,-1.63379113977347,2.19222580976189,-0.745265899387859,0.45611099162834,0.999521470518766
"CDH3",0.906045005678849,-4.12356741400585,4.27783785388261,-0.963937286744811,0.335077368473568,0.999521470518766
"CDH4",5.22605333231925,0.803092963237948,3.15456628606908,0.254581102570105,0.79904665633617,0.999521470518766
"CDH5",107.715612892986,-0.413473904692877,0.857945855694974,-0.48193473043581,0.629852313279766,0.999521470518766
"CDH6",19.3408488015796,-0.280942952344383,1.95273818502643,-0.143871285202824,0.885602110839456,0.999521470518766
"CDH7",10.0971994857099,5.37562154597059,3.13867623771767,1.71270342616782,0.0867671145083179,0.999521470518766
"CDHR3",0.764294607516794,-0.104436286831058,4.40735632393098,-0.023695902748773,0.981095174222423,0.999521470518766
"CDIP1",31.0403089254909,-0.533228449474231,0.826260090908577,-0.645351815174662,0.518699221501555,0.999521470518766
"CDIPT",6.40621179938544,0.998333529811494,2.05516455576885,0.485768172192913,0.627131542824821,0.999521470518766
"CDK1",3.44252566950461,3.9611167030873,4.27595797143837,0.926369419331511,0.35425403081308,0.999521470518766
"CDK10",7.83340969654001,-0.65355985417007,2.0246679681597,-0.322798535092209,0.746847822497275,0.999521470518766
"CDK12",141.060923675433,-0.0687596827778181,0.807835455586266,-0.0851159506584389,0.932169209533388,0.999521470518766
"CDK13",135.859853111996,0.0413758669715181,0.539294262071179,0.0767222458711365,0.938844507053248,0.999521470518766
"CDK14",4.69477115408244,-2.75103281248486,3.48410543170929,-0.789595167656916,0.429764231279814,0.999521470518766
"CDK16",50.309559273524,-0.360836184314579,0.939573129502428,-0.384042681707669,0.700946813169469,0.999521470518766
"CDK17",147.977134819875,-0.108890229615116,0.686536046660924,-0.158608175265845,0.873977587406198,0.999521470518766
"CDK19",144.446705009563,0.374127395386877,0.767091117259185,0.487722236601609,0.625746598978686,0.999521470518766
"CDK2",14.1211979906303,-0.346973298032282,2.21562440755827,-0.156602940845314,0.875557784686044,0.999521470518766
"CDK20",0.444898685099672,-0.104429514385925,4.40735632393605,-0.0236943661257374,0.981096399926079,0.999521470518766
"CDK2AP1",72.3279165923525,-0.0231401321358933,0.754964503796527,-0.030650622671036,0.975548170040478,0.999521470518766
"CDK2AP2",6.35422941587819,-0.412069241862487,2.41365688931275,-0.170724034425546,0.864440763534534,0.999521470518766
"CDK3",0.955174854028222,-1.15652029708768,4.17761095676824,-0.276837721141548,0.781904715392966,0.999521470518766
"CDK4",22.056779287947,1.22630342076421,1.52026604200574,0.806637382458602,0.419875429835331,0.999521470518766
"CDK5",19.338947386743,-0.319833084195319,1.82657243966313,-0.175100136874016,0.861000950722185,0.999521470518766
"CDK5R1",3.93498867000708,4.84557892124485,4.2627691778591,1.13672092460762,0.255654969118502,0.999521470518766
"CDK5RAP1",61.6631318339594,0.0207580070047184,0.977895808682347,0.0212272174810612,0.983064402761175,0.999521470518766
"CDK5RAP2",12.7394797949645,-1.99305950385741,2.38129914164426,-0.836963096741058,0.402613311673781,0.999521470518766
"CDK5RAP3",30.3718294586084,-1.40781106439699,1.25426965589198,-1.1224149908943,0.261686033507931,0.999521470518766
"CDK6",110.298144536184,0.332521510862492,0.620860842179857,0.53558138679676,0.59224789556776,0.999521470518766
"CDK7",31.5302339960055,0.888917896778167,1.71143002161572,0.519400668184471,0.603481365468998,0.999521470518766
"CDK8",16.7212355469733,-0.174380704300948,2.01100904573739,-0.0867130382484213,0.930899612433459,0.999521470518766
"CDK9",26.1272674684812,-0.236556754546462,1.14926711465267,-0.205832701145333,0.836921596277654,0.999521470518766
"CDKAL1",107.77296220516,0.295813998978329,0.615765085121049,0.480400734186117,0.63094247236664,0.999521470518766
"CDKL1",14.2878794771703,0.808348594853845,2.18094644811655,0.370641193667056,0.710904795852328,0.999521470518766
"CDKL2",18.5796700606383,0.334178925796196,2.26688439240126,0.147417718749304,0.882802320774264,0.999521470518766
"CDKL3",2.19013317993737,1.54621036108105,4.14096026267203,0.37339415570323,0.708855108570185,0.999521470518766
"CDKL4",21.1465553184717,-0.987693395720084,2.21030981866861,-0.446857443865053,0.654977992231785,0.999521470518766
"CDKL5",20.0239799944107,-2.13557655150621,2.17161966393871,-0.983402658839839,0.32540930221872,0.999521470518766
"CDKN1A",26.3430011604901,1.17939285757795,1.27857412773629,0.922428220619532,0.356305255212088,0.999521470518766
"CDKN1B",114.236736590721,-0.293790555448712,0.747230036727692,-0.39317283969913,0.694191828500478,0.999521470518766
"CDKN1C",40.2270009147364,-0.0968055651191008,0.756414244948094,-0.127979563798066,0.898165145761631,0.999521470518766
"CDKN2AIP",50.129421388285,1.09021405856602,1.05208166916437,1.03624470468337,0.30008799564199,0.999521470518766
"CDKN2AIPNL",35.1131795872511,0.575516184932659,1.75728217598788,0.327503569316706,0.743287043764195,0.999521470518766
"CDKN2C",37.7462603511505,-0.185015053860579,1.14863381164752,-0.161074009823206,0.872035110089013,0.999521470518766
"CDKN2D",0.774968299763947,-3.21673242522753,4.30432871778995,-0.747324992148636,0.454867410030871,0.999521470518766
"CDKN3",6.30209799497874,-2.04009399968345,3.29983775441854,-0.61824069894095,0.536416685651051,0.999521470518766
"CDNF",20.162276108904,-1.98384936662604,1.65973672316397,-1.19527955183411,0.231977826209654,0.999521470518766
"CDO1",0.358748633942006,0.0584767681841438,4.29063829136457,0.0136289205039342,0.989126031385911,0.999521470518766
"CDON",34.207557013822,0.0740632148913158,1.41719406654884,0.0522604607509225,0.95832115799092,0.999521470518766
"CDPF1",20.4757052804306,1.49840104639648,1.19663910025678,1.25217456631238,0.210506261509529,0.999521470518766
"CDR1",6.79796517844278,5.84240298695833,3.68300104423889,1.58631586491057,0.112667675203344,0.999521470518766
"CDR2",1.17121917173045,-0.104442784530387,4.40735632392773,-0.0236973770337929,0.981093998243388,0.999521470518766
"CDR2L",6.70422857286602,-5.20069919231389,3.58901426709474,-1.44906060697379,0.147320657875883,0.999521470518766
"CDS1",5.32829765143547,6.60017801080972,4.25171539558367,1.55235649537254,0.120576946908628,0.999521470518766
"CDS2",167.116735994287,-0.0902506950156284,0.544620326159484,-0.165713049404623,0.868382776108725,0.999521470518766
"CDT1",0.789915037954059,4.26491213398299,4.27050798663537,0.998689651753398,0.317945055158766,0.999521470518766
"CDV3",202.605137751441,-0.545928719689179,0.478583557811197,-1.14071766733062,0.253987432035158,0.999521470518766
"CDYL",12.138843339422,0.579786261314233,2.0598800189539,0.281466034904632,0.778352975683057,0.999521470518766
"CDYL2",6.44282617453071,-1.01541257310499,3.91285559385785,-0.259506784431023,0.795244248060565,0.999521470518766
"CEACAM16",2.77053770392564,3.50512723336736,4.28657582113652,0.817698643305004,0.413529285344633,0.999521470518766
"CEBPA",1.052492592809,1.60469449220344,4.24812134797637,0.37774215017842,0.705622152371024,0.999521470518766
"CEBPB",15.4733261949273,0.252771635870955,1.1761346482115,0.214917259903306,0.829831827857739,0.999521470518766
